千代田,260
中央,(228)
港,977
新宿,(871)
文京,2062
台東,(1911)
墨田,3878
江東,(3675)
品川,783
目黒,(671)
大田,947
世田谷,3634
渋谷,(3307)
中野,1595
杉並,(1453)
豊島,1840
北,(1611)
荒川,1895
板橋,(1734)
練馬,1305
足立,(1189)
葛飾,971
江戸川,1767
八王子,(1629)
立川,908
武蔵野,(751)
三鷹,241
青梅,(201)
府中,343
昭島,(293)
調布,411
町田,(329)
小金井,174
小平,276
日野,(243)
東村山,284
国分寺,(238)
国立,179
福生,(146)
狛江,178
東大和,(142)
清瀬,79
東久留米,(69)
武蔵村山,92
多摩,189
稲城,(180)
羽村,141
あきる野,(124)
西東京,54
瑞穂,(48)
日の出,86
檜原,(71)
奥多摩,459
大島,(394)
利島,30
新島,0
神津島,(0)
三宅,0
御蔵島,(0)
八丈,3
青ヶ島,(3)
小笠原,1
都外,(1)
調査中,6
