千代田,931
中央,(888)
港,2860
新宿,(2781)
文京,5765
台東,(5622)
墨田,9562
江東,(9375)
品川,2651
目黒,(2529)
大田,3226
世田谷,12842
渋谷,(12367)
中野,5085
杉並,(4889)
豊島,5793
北,(5545)
荒川,7072
板橋,(6785)
練馬,4711
足立,(4533)
葛飾,4051
江戸川,7515
八王子,(7290)
立川,4241
武蔵野,(4136)
三鷹,1449
青梅,(1396)
府中,1395
昭島,(1333)
調布,1665
町田,(1584)
小金井,825
小平,1209
日野,(1176)
東村山,1232
国分寺,(1204)
国立,884
福生,(859)
狛江,878
東大和,(851)
清瀬,476
東久留米,(451)
武蔵村山,500
多摩,978
稲城,(956)
羽村,573
あきる野,(563)
西東京,354
瑞穂,(348)
日の出,576
檜原,(567)
奥多摩,1730
大島,(1665)
利島,185
新島,2
神津島,(1)
三宅,1
御蔵島,(1)
八丈,4
青ヶ島,(4)
小笠原,2
都外,(2)
調査中,9
