千代田,1854
中央,(1851)
港,5679
新宿,(5675)
文京,10025
台東,(10008)
墨田,18486
江東,(18482)
品川,5325
目黒,(5324)
大田,6561
世田谷,27872
渋谷,(27822)
中野,9898
杉並,(9892)
豊島,12073
北,(12070)
荒川,15579
板橋,(15573)
練馬,10718
足立,(10711)
葛飾,9459
江戸川,18263
八王子,(18255)
立川,9839
武蔵野,(9837)
三鷹,3250
青梅,(3249)
府中,3165
昭島,(3165)
調布,3732
町田,(3728)
小金井,1668
小平,2942
日野,(2940)
東村山,2836
国分寺,(2836)
国立,2119
福生,(2119)
狛江,2095
東大和,(2093)
清瀬,1106
東久留米,(1105)
武蔵村山,1141
多摩,2112
稲城,(2111)
羽村,1502
あきる野,(1502)
西東京,843
瑞穂,(842)
日の出,1140
檜原,(1138)
奥多摩,4087
大島,(4086)
利島,412
新島,14
神津島,(14)
三宅,2
御蔵島,(2)
八丈,13
青ヶ島,(13)
小笠原,2
都外,(2)
調査中,16
