千代田,4867
中央,(4326)
港,14504
新宿,(13081)
文京,23483
台東,(21530)
墨田,35544
江東,(30146)
品川,14552
目黒,(8354)
大田,15799
世田谷,65596
渋谷,(59232)
中野,21692
杉並,(19777)
豊島,27494
北,(24797)
荒川,38193
板橋,(33811)
練馬,23584
足立,(15877)
葛飾,23581
江戸川,51623
八王子,(44280)
立川,27990
武蔵野,(22850)
三鷹,9082
青梅,(7694)
府中,8303
昭島,(7077)
調布,10555
町田,(8854)
小金井,4767
小平,8831
日野,(7455)
東村山,8694
国分寺,(7031)
国立,6051
福生,(5173)
狛江,5982
東大和,(4889)
清瀬,3315
東久留米武蔵村山,(2732)
多摩,6152
稲城,(5184)
羽村,4403
あきる野,(3699)
西東京,2387
瑞穂,(1949)
日の出,3158
檜原,(2645)
奥多摩,10376
大島,(9082)
利島,1304
新島,20
神津島,(17)
三宅,9
御蔵島,(5)
八丈,17
青ヶ島,(16)
小笠原,2
都外,(2)
調査中,115
