千代田,6661
中央,(6279)
港,19785
新宿,(18901)
文京,30746
台東,(29278)
墨田,44914
江東,(41450)
品川,20616
目黒,(10587)
大田,20560
世田谷,93293
渋谷,(87619)
中野,28612
杉並,(27282)
豊島,36557
北,(35176)
荒川,52948
板橋,(50378)
練馬,31189
足立,(26787)
葛飾,34660
江戸川,72489
八王子,(68884)
立川,42253
武蔵野,(39892)
三鷹,13539
青梅,(12660)
府中,11902
昭島,(11295)
調布,15068
町田,(14277)
小金井,7383
小平,13261
日野,(12391)
東村山,13785
国分寺,(13241)
国立,9515
福生,(8959)
狛江,9576
東大和,(8935)
清瀬,5027
東久留米,(4643)
武蔵村山,4247
多摩,9144
稲城,(8786)
羽村,6975
あきる野,(6654)
西東京,3689
瑞穂,(3516)
日の出,4940
檜原,(4623)
奥多摩,16298
大島,(15425)
利島,2058
新島,29
神津島,(28)
三宅,51
御蔵島,(51)
八丈,18
青ヶ島,(16)
小笠原,13
都外,(13)
調査中,120
