千代田,1638
中央,(1373)
港,5055
新宿,(4498)
文京,9205
台東,(8389)
墨田,15836
江東,(14414)
品川,4679
目黒,(4074)
大田,5684
世田谷,24481
渋谷,(21226)
中野,8840
杉並,(7684)
豊島,10727
北,(9157)
荒川,13801
板橋,(11344)
練馬,9138
足立,(7971)
葛飾,7864
江戸川,15288
八王子,(12661)
立川,8229
武蔵野,(6522)
三鷹,2830
青梅,(2390)
府中,2731
昭島,(2194)
調布,3210
町田,(2604)
小金井,1356
小平,2486
日野,(2042)
東村山,2428
国分寺,(1975)
国立,1754
福生,(1403)
狛江,1778
東大和,(1494)
清瀬,955
東久留米,(777)
武蔵村山,908
多摩,1803
稲城,(1569)
羽村,1235
あきる野,(1037)
西東京,642
瑞穂,(543)
日の出,950
檜原,(819)
奥多摩,3545
大島,(2976)
利島,351
新島,14
神津島,(4)
三宅,1
御蔵島,(1)
八丈,11
青ヶ島,(11)
小笠原,2
都外,(2)
調査中,14
