千代田,6877
中央,(6601)
港,20452
新宿,(19542)
文京,31622
台東,(30218)
墨田,45883
江東,(42155)
品川,21323
目黒,(10803)
大田,21186
世田谷,95943
渋谷,(91073)
中野,29444
杉並,(28180)
豊島,37447
北,(36132)
荒川,54155
板橋,(52134)
練馬,32079
足立,(29616)
葛飾,35685
江戸川,74197
八王子,(71087)
立川,43234
武蔵野,(41165)
三鷹,13824
青梅,(13083)
府中,12229
昭島,(11692)
調布,15404
町田,(14780)
小金井,7589
小平,13746
日野,(12986)
東村山,14104
国分寺,(13634)
国立,9742
福生,(9344)
狛江,9847
東大和,(9288)
清瀬,5179
東久留米,(4859)
武蔵村山,4347
多摩,9391
稲城,(9047)
羽村,7174
あきる野,(6918)
西東京,3807
瑞穂,(3661)
日の出,5116
檜原,(4874)
奥多摩,16744
大島,(16014)
利島,2118
新島,29
神津島,(28)
三宅,57
御蔵島,(51)
八丈,18
青ヶ島,(17)
小笠原,13
都外,(13)
調査中,120
