千代田,6807
中央,(6468)
港,20202
新宿,(19299)
文京,31326
台東,(29842)
墨田,45517
江東,(41882)
品川,21083
目黒,(10700)
大田,20976
世田谷,95028
渋谷,(89634)
中野,29123
杉並,(27776)
豊島,37149
北,(35715)
荒川,53804
板橋,(51353)
練馬,31765
足立,(28775)
葛飾,35376
江戸川,73672
八王子,(70204)
立川,42901
武蔵野,(40677)
三鷹,13710
青梅,(12919)
府中,12123
昭島,(11517)
調布,15285
町田,(14583)
小金井,7512
小平,13563
日野,(12727)
東村山,13975
国分寺,(13522)
国立,9663
福生,(9186)
狛江,9757
東大和,(9138)
清瀬,5120
東久留米,(4768)
武蔵村山,4309
多摩,9303
稲城,(8958)
羽村,7100
あきる野,(6821)
西東京,3757
瑞穂,(3608)
日の出,5042
檜原,(4776)
奥多摩,16574
大島,(15778)
利島,2090
新島,29
神津島,(28)
三宅,51
御蔵島,(51)
八丈,18
青ヶ島,(17)
小笠原,13
都外,(13)
調査中,120
