千代田,1828
中央,(1808)
港,5596
新宿,(5559)
文京,9902
台東,(9839)
墨田,17698
江東,(17580)
品川,5212
目黒,(5112)
大田,6474
世田谷,27564
渋谷,(26718)
中野,9784
杉並,(9651)
豊島,11936
北,(11827)
荒川,15427
板橋,(15152)
練馬,10562
足立,(10465)
葛飾,9269
江戸川,18028
八王子,(17780)
立川,9651
武蔵野,(9532)
三鷹,3221
青梅,(3182)
府中,3113
昭島,(3090)
調布,3687
町田,(3655)
小金井,1658
小平,2913
日野,(2839)
東村山,2780
国分寺,(2758)
国立,2105
福生,(2029)
狛江,2060
東大和,(2035)
清瀬,1102
東久留米,(1094)
武蔵村山,1136
多摩,2084
稲城,(2073)
羽村,1477
あきる野,(1464)
西東京,823
瑞穂,(807)
日の出,1126
檜原,(1109)
奥多摩,4046
大島,(3924)
利島,409
新島,14
神津島,(14)
三宅,2
御蔵島,(2)
八丈,13
青ヶ島,(13)
小笠原,2
都外,(2)
調査中,15
