千代田,907
中央,(880)
港,2803
新宿,(2727)
文京,5654
台東,(5540)
墨田,9333
江東,(9202)
品川,2582
目黒,(2475)
大田,3152
世田谷,12530
渋谷,(12084)
中野,4956
杉並,(4812)
豊島,5578
北,(5430)
荒川,6888
板橋,(6634)
練馬,4558
足立,(4423)
葛飾,3928
江戸川,7327
八王子,(7127)
立川,4152
武蔵野,(4045)
三鷹,1420
青梅,(1377)
府中,1341
昭島,(1310)
調布,1618
町田,(1556)
小金井,817
小平,1181
日野,(1155)
東村山,1213
国分寺,(1178)
国立,869
福生,(840)
狛江,857
東大和,(832)
清瀬,460
東久留米,(439)
武蔵村山,494
多摩,962
稲城,(934)
羽村,565
あきる野,(551)
西東京,349
瑞穂,(347)
日の出,568
檜原,(564)
奥多摩,1692
大島,(1637)
利島,185
新島,2
神津島,(1)
三宅,1
御蔵島,(1)
八丈,4
青ヶ島,(4)
小笠原,2
都外,(2)
調査中,9
