千代田,3568
中央,(2546)
港,10531
新宿,(8123)
文京,17527
台東,(13849)
墨田,29206
江東,(22678)
品川,10184
目黒,(5888)
大田,11451
世田谷,47733
渋谷,(38963)
中野,17011
杉並,(13262)
豊島,20925
北,(16479)
荒川,27141
板橋,(20917)
練馬,17656
足立,(12988)
葛飾,16566
江戸川,33736
八王子,(24386)
立川,17895
武蔵野,(13141)
三鷹,5971
青梅,(4362)
府中,5600
昭島,(4245)
調布,6703
町田,(4947)
小金井,2792
小平,5741
日野,(4176)
東村山,5347
国分寺,(3777)
国立,3954
福生,(2787)
狛江,3666
東大和,(2754)
清瀬,2080
東久留米武蔵村山,(1508)
多摩,3859
稲城,(2775)
羽村,2775
あきる野,(1948)
西東京,1420
瑞穂,(1123)
日の出,1986
檜原,(1548)
奥多摩,7244
大島,(5628)
利島,692
新島,17
神津島,(16)
三宅,3
御蔵島,(2)
八丈,16
青ヶ島,(16)
小笠原,2
都外,(2)
調査中,70
