千代田,3635
中央,(2609)
港,10795
新宿,(8509)
文京,18146
台東,(14321)
墨田,29608
江東,(22865)
品川,10387
目黒,(5925)
大田,11621
世田谷,48413
渋谷,(40023)
中野,17401
杉並,(13525)
豊島,21312
北,(16778)
荒川,27799
板橋,(21456)
練馬,18060
足立,(13171)
葛飾,16918
江戸川,34879
八王子,(25287)
立川,18358
武蔵野,(13466)
三鷹,6147
青梅,(4513)
府中,5756
昭島,(4374)
調布,6935
町田,(5105)
小金井,2936
小平,5922
日野,(4296)
東村山,5471
国分寺,(3847)
国立,4081
福生,(2875)
狛江,3749
東大和,(2839)
清瀬,2139
東久留米武蔵村山,(1549)
多摩,3983
稲城,(2810)
羽村,2854
あきる野,(1972)
西東京,1498
瑞穂,(1182)
日の出,2123
檜原,(1631)
奥多摩,7446
大島,(5782)
利島,766
新島,17
神津島,(16)
三宅,3
御蔵島,(2)
八丈,16
青ヶ島,(16)
小笠原,2
都外,(2)
調査中,72
