千代田,2569
中央,(2040)
港,7767
新宿,(6206)
文京,12475
台東,(10967)
墨田,23612
江東,(20057)
品川,7369
目黒,(5566)
大田,8410
世田谷,36036
渋谷,(30575)
中野,13130
杉並,(10738)
豊島,15978
北,(13217)
荒川,20408
板橋,(16839)
練馬,13706
足立,(11579)
葛飾,12122
江戸川,23624
八王子,(19470)
立川,12984
武蔵野,(10545)
三鷹,4341
青梅,(3452)
府中,4176
昭島,(3421)
調布,4865
町田,(4012)
小金井,2128
小平,4072
日野,(3204)
東村山,3800
国分寺,(3036)
国立,2758
福生,(2269)
狛江,2756
東大和,(2252)
清瀬,1496
東久留米武蔵村山,(1168)
多摩,2796
稲城,(2268)
羽村,1928
あきる野,(1601)
西東京,1106
瑞穂,(921)
日の出,1523
檜原,(1231)
奥多摩,5455
大島,(4407)
利島,516
新島,16
神津島,(14)
三宅,2
御蔵島,(2)
八丈,15
青ヶ島,(14)
小笠原,2
都外,(2)
調査中,21
