千代田,6111
中央,(5729)
港,18521
新宿,(17529)
文京,28922
台東,(27549)
墨田,42499
江東,(40284)
品川,19259
目黒,(10131)
大田,19353
世田谷,87157
渋谷,(81361)
中野,26997
杉並,(25592)
豊島,34548
北,(32658)
荒川,49547
板橋,(46598)
練馬,29385
足立,(25632)
葛飾,32082
江戸川,68395
八王子,(64383)
立川,39743
武蔵野,(37061)
三鷹,12677
青梅,(11735)
府中,11130
昭島,(10439)
調布,14110
町田,(13200)
小金井,6841
小平,12171
日野,(11307)
東村山,12945
国分寺,(12055)
国立,8804
福生,(8203)
狛江,8845
東大和,(8032)
清瀬,4639
東久留米,(4307)
武蔵村山,3998
多摩,8601
稲城,(8142)
羽村,6442
あきる野,(5976)
西東京,3375
瑞穂,(3177)
日の出,4507
檜原,(4175)
奥多摩,15246
大島,(14149)
利島,1906
新島,24
神津島,(21)
三宅,51
御蔵島,(47)
八丈,17
青ヶ島,(16)
小笠原,12
都外,(2)
調査中,119
