千代田,6629
中央,(6192)
港,19688
新宿,(18724)
文京,30625
台東,(28979)
墨田,44732
江東,(41340)
品川,20502
目黒,(10552)
大田,20449
世田谷,92839
渋谷,(86585)
中野,28493
杉並,(27039)
豊島,36424
北,(34743)
荒川,52702
板橋,(49785)
練馬,31081
足立,(26561)
葛飾,34487
江戸川,72195
八王子,(68155)
立川,42171
武蔵野,(39425)
三鷹,13466
青梅,(12516)
府中,11886
昭島,(11173)
調布,15040
町田,(14121)
小金井,7357
小平,13183
日野,(12219)
東村山,13731
国分寺,(13114)
国立,9480
福生,(8837)
狛江,9525
東大和,(8774)
清瀬,4985
東久留米,(4581)
武蔵村山,4232
多摩,9102
稲城,(8719)
羽村,6953
あきる野,(6583)
西東京,3685
瑞穂,(3456)
日の出,4916
檜原,(4547)
奥多摩,16230
大島,(15262)
利島,2049
新島,29
神津島,(23)
三宅,51
御蔵島,(51)
八丈,18
青ヶ島,(16)
小笠原,13
都外,(13)
調査中,120
