千代田,218
中央,(195)
港,787
新宿,(665)
文京,1725
台東,(1585)
墨田,3378
江東,(3243)
品川,671
目黒,(580)
大田,808
世田谷,3079
渋谷,(2825)
中野,1334
杉並,(1207)
豊島,1522
北,(1379)
荒川,1548
板橋,(1401)
練馬,1058
足立,(983)
葛飾,763
江戸川,1469
八王子,(1343)
立川,626
武蔵野,(531)
三鷹,188
青梅,(164)
府中,270
昭島,(250)
調布,297
町田,(269)
小金井,121
小平,218
日野,(190)
東村山,190
国分寺,(139)
国立,118
福生,(96)
狛江,131
東大和,(117)
清瀬,68
東久留米,(56)
武蔵村山,61
多摩,162
稲城,(145)
羽村,108
あきる野,(95)
西東京,33
瑞穂,(28)
日の出,57
檜原,(44)
奥多摩,359
大島,(316)
利島,19
新島,0
神津島,(0)
三宅,0
御蔵島,(0)
八丈,3
青ヶ島,(3)
小笠原,1
都外,(1)
調査中,4
