千代田,1484
中央,(1165)
港,4567
新宿,(3986)
文京,8598
台東,(7679)
墨田,14447
江東,(13040)
品川,4275
目黒,(3682)
大田,5162
世田谷,21873
渋谷,(18619)
中野,8058
杉並,(6929)
豊島,9620
北,(8170)
荒川,12388
板橋,(9828)
練馬,8065
足立,(6956)
葛飾,6810
江戸川,13257
八王子,(11244)
立川,6949
武蔵野,(5693)
三鷹,2482
青梅,(2067)
府中,2411
昭島,(1911)
調布,2846
町田,(2284)
小金井,1168
小平,2171
日野,(1747)
東村山,2081
国分寺,(1704)
国立,1521
福生,(1225)
狛江,1544
東大和,(1277)
清瀬,804
東久留米,(676)
武蔵村山,778
多摩,1606
稲城,(1380)
羽村,1078
あきる野,(870)
西東京,544
瑞穂,(479)
日の出,835
檜原,(733)
奥多摩,3163
大島,(2574)
利島,303
新島,6
神津島,(4)
三宅,1
御蔵島,(1)
八丈,11
青ヶ島,(8)
小笠原,2
都外,(2)
調査中,12
