千代田,1339
中央,(1051)
港,4127
新宿,(3591)
文京,7907
台東,(7058)
墨田,13213
江東,(11897)
品川,3896
目黒,(3302)
大田,4667
世田谷,19360
渋谷,(16507)
中野,7251
杉並,(6217)
豊島,8592
北,(7259)
荒川,11000
板橋,(8765)
練馬,7076
足立,(6093)
葛飾,6051
江戸川,11554
八王子,(9733)
立川,5932
武蔵野,(5070)
三鷹,2185
青梅,(1828)
府中,2117
昭島,(1683)
調布,2515
町田,(2029)
小金井,1062
小平,1874
日野,(1504)
東村山,1793
国分寺,(1473)
国立,1315
福生,(1079)
狛江,1359
東大和,(1115)
清瀬,700
東久留米,(611)
武蔵村山,694
多摩,1427
稲城,(1241)
羽村,907
あきる野,(710)
西東京,485
瑞穂,(422)
日の出,753
檜原,(668)
奥多摩,2743
大島,(2181)
利島,259
新島,4
神津島,(3)
三宅,1
御蔵島,(1)
八丈,7
青ヶ島,(4)
小笠原,2
都外,(2)
調査中,10
