千代田,371
中央,(257)
港,1311
新宿,(1122)
文京,2641
台東,(2214)
墨田,4668
江東,(4338)
品川,1081
目黒,(818)
大田,1149
世田谷,4761
渋谷,(3844)
中野,2128
杉並,(1787)
豊島,2317
北,(2018)
荒川,2511
板橋,(2114)
練馬,1656
足立,(1453)
葛飾,1318
江戸川,2270
八王子,(1951)
立川,1262
武蔵野,(1018)
三鷹,379
青梅,(265)
府中,491
昭島,(378)
調布,559
町田,(450)
小金井,222
小平,352
日野,(278)
東村山,369
国分寺,(308)
国立,235
福生,(182)
狛江,255
東大和,(179)
清瀬,125
東久留米,(89)
武蔵村山,142
多摩,252
稲城,(214)
羽村,183
あきる野,(160)
西東京,96
瑞穂,(62)
日の出,179
檜原,(108)
奥多摩,631
大島,(473)
利島,52
新島,0
神津島,(0)
三宅,0
御蔵島,(0)
八丈,3
青ヶ島,(3)
小笠原,1
都外,(1)
調査中,6
