千代田,601
中央,(586)
港,1828
新宿,(1785)
文京,3792
台東,(3701)
墨田,6551
江東,(6460)
品川,1688
目黒,(1638)
大田,2069
世田谷,8188
渋谷,(7890)
中野,3315
杉並,(3254)
豊島,3710
北,(3630)
荒川,4442
板橋,(4313)
練馬,2940
足立,(2846)
葛飾,2448
江戸川,4529
八王子,(4292)
立川,2300
武蔵野,(2175)
三鷹,856
青梅,(806)
府中,883
昭島,(839)
調布,1103
町田,(1040)
小金井,559
小平,679
日野,(652)
東村山,731
国分寺,(656)
国立,529
福生,(496)
狛江,504
東大和,(486)
清瀬,280
東久留米,(270)
武蔵村山,374
多摩,601
稲城,(576)
羽村,366
あきる野,(355)
西東京,254
瑞穂,(240)
日の出,380
檜原,(369)
奥多摩,1072
大島,(1039)
利島,127
新島,0
神津島,(0)
三宅,1
御蔵島,(1)
八丈,4
青ヶ島,(4)
小笠原,1
都外,(1)
調査中,7
