千代田,1606
中央,(1342)
港,4944
新宿,(4362)
文京,9063
台東,(8267)
墨田,15511
江東,(14098)
品川,4582
目黒,(3996)
大田,5592
世田谷,23794
渋谷,(20518)
中野,8675
杉並,(7498)
豊島,10462
北,(8841)
荒川,13401
板橋,(10950)
練馬,8859
足立,(7737)
葛飾,7637
江戸川,14690
八王子,(12394)
立川,7909
武蔵野,(6343)
三鷹,2751
青梅,(2312)
府中,2647
昭島,(2106)
調布,3128
町田,(2530)
小金井,1306
小平,2402
日野,(1993)
東村山,2353
国分寺,(1913)
国立,1702
福生,(1371)
狛江,1725
東大和,(1444)
清瀬,906
東久留米,(752)
武蔵村山,880
多摩,1756
稲城,(1521)
羽村,1197
あきる野,(987)
西東京,610
瑞穂,(517)
日の出,925
檜原,(795)
奥多摩,3468
大島,(2905)
利島,339
新島,14
神津島,(4)
三宅,1
御蔵島,(1)
八丈,11
青ヶ島,(11)
小笠原,2
都外,(2)
調査中,14
