千代田,227
中央,(209)
港,852
新宿,(740)
文京,1832
台東,(1690)
墨田,3513
江東,(3361)
品川,696
目黒,(600)
大田,863
世田谷,3245
渋谷,(3001)
中野,1397
杉並,(1273)
豊島,1611
北,(1492)
荒川,1662
板橋,(1492)
練馬,1128
足立,(1046)
葛飾,820
江戸川,1582
八王子,(1420)
立川,695
武蔵野,(594)
三鷹,201
青梅,(173)
府中,291
昭島,(263)
調布,336
町田,(287)
小金井,148
小平,233
日野,(207)
東村山,219
国分寺,(182)
国立,132
福生,(113)
狛江,142
東大和,(124)
清瀬,71
東久留米,(60)
武蔵村山,74
多摩,176
稲城,(152)
羽村,116
あきる野,(100)
西東京,41
瑞穂,(33)
日の出,65
檜原,(50)
奥多摩,382
大島,(338)
利島,23
新島,0
神津島,(0)
三宅,0
御蔵島,(0)
八丈,3
青ヶ島,(3)
小笠原,1
都外,(1)
調査中,6
