千代田,7177
中央,(6992)
港,21417
新宿,(20878)
文京,33036
台東,(32102)
墨田,47610
江東,(42972)
品川,22525
目黒,(20880)
大田,22161
世田谷,100273
渋谷,(96398)
中野,30681
杉並,(29823)
豊島,39107
北,(37972)
荒川,56631
板橋,(55102)
練馬,33465
足立,(31908)
葛飾,37433
江戸川,77108
八王子,(74633)
立川,45026
武蔵野,(43406)
三鷹,14496
青梅,(13752)
府中,12825
昭島,(12361)
調布,16095
町田,(15508)
小金井,7910
小平,14560
日野,(13972)
東村山,14588
国分寺,(14286)
国立,10207
福生,(9866)
狛江,10385
東大和,(9900)
清瀬,5447
東久留米,(5184)
武蔵村山,4549
多摩,9796
稲城,(9562)
羽村,7497
あきる野,(7326)
西東京,3966
瑞穂,(3879)
日の出,5377
檜原,(5218)
奥多摩,17559
大島,(16940)
利島,2234
新島,36
神津島,(29)
三宅,92
御蔵島,(70)
八丈,18
青ヶ島,(18)
小笠原,13
都外,(13)
調査中,127
