千代田,1283
中央,(1035)
港,3929
新宿,(3433)
文京,7626
台東,(6702)
墨田,12737
江東,(11161)
品川,3703
目黒,(3113)
大田,4424
世田谷,18157
渋谷,(15597)
中野,6950
杉並,(5889)
豊島,8050
北,(6760)
荒川,10397
板橋,(8060)
練馬,6711
足立,(5612)
葛飾,5754
江戸川,10986
八王子,(9019)
立川,5616
武蔵野,(4767)
三鷹,2040
青梅,(1702)
府中,1999
昭島,(1585)
調布,2381
町田,(1903)
小金井,1023
小平,1745
日野,(1379)
東村山,1672
国分寺,(1381)
国立,1244
福生,(1017)
狛江,1260
東大和,(1038)
清瀬,675
東久留米,(566)
武蔵村山,663
多摩,1363
稲城,(1143)
羽村,838
あきる野,(661)
西東京,460
瑞穂,(389)
日の出,715
檜原,(637)
奥多摩,2567
大島,(2001)
利島,244
新島,3
神津島,(3)
三宅,1
御蔵島,(1)
八丈,5
青ヶ島,(4)
小笠原,2
都外,(2)
調査中,10
