千代田,1573
中央,(1340)
港,4822
新宿,(4256)
文京,8955
台東,(8047)
墨田,15243
江東,(13461)
品川,4512
目黒,(3875)
大田,5502
世田谷,23348
渋谷,(20011)
中野,8545
杉並,(7239)
豊島,10250
北,(8565)
荒川,13143
板橋,(10501)
練馬,8631
足立,(7453)
葛飾,7465
江戸川,14397
八王子,(11802)
立川,7684
武蔵野,(6036)
三鷹,2691
青梅,(2185)
府中,2588
昭島,(2050)
調布,3065
町田,(2455)
小金井,1274
小平,2345
日野,(1879)
東村山,2286
国分寺,(1831)
国立,1659
福生,(1308)
狛江,1679
東大和,(1354)
清瀬,891
東久留米,(714)
武蔵村山,854
多摩,1724
稲城,(1467)
羽村,1181
あきる野,(935)
西東京,598
瑞穂,(500)
日の出,904
檜原,(763)
奥多摩,3406
大島,(2742)
利島,332
新島,10
神津島,(4)
三宅,1
御蔵島,(1)
八丈,11
青ヶ島,(9)
小笠原,2
都外,(2)
調査中,12
