千代田,4973
中央,(4499)
港,14913
新宿,(13732)
文京,23965
台東,(22257)
墨田,36102
江東,(30826)
品川,14960
目黒,(8565)
大田,16107
世田谷,67792
渋谷,(61531)
中野,22201
杉並,(20380)
豊島,28194
北,(25691)
荒川,39172
板橋,(35362)
練馬,24153
足立,(16103)
葛飾,24270
江戸川,53511
八王子,(47001)
立川,29368
武蔵野,(24537)
三鷹,9436
青梅,(8120)
府中,8605
昭島,(7679)
調布,10914
町田,(9658)
小金井,4994
小平,9244
日野,(7910)
東村山,9306
国分寺,(7547)
国立,6296
福生,(5521)
狛江,6271
東大和,(5256)
清瀬,3463
東久留米武蔵村山,(2945)
多摩,6451
稲城,(5570)
羽村,4612
あきる野,(4017)
西東京,2463
瑞穂,(2083)
日の出,3248
檜原,(2788)
奥多摩,10801
大島,(9523)
利島,1364
新島,21
神津島,(17)
三宅,17
御蔵島,(6)
八丈,16
青ヶ島,(15)
小笠原,2
都外,(2)
調査中,115
