千代田,1859
中央,(1852)
港,5692
新宿,(5676)
文京,10068
台東,(10032)
墨田,18523
江東,(18492)
品川,5349
目黒,(5325)
大田,6571
世田谷,27947
渋谷,(27863)
中野,9915
杉並,(9898)
豊島,12096
北,(12076)
荒川,15598
板橋,(15578)
練馬,10737
足立,(10720)
葛飾,9483
江戸川,18283
八王子,(18265)
立川,9845
武蔵野,(9840)
三鷹,3253
青梅,(3251)
府中,3170
昭島,(3165)
調布,3734
町田,(3730)
小金井,1669
小平,2944
日野,(2942)
東村山,2840
国分寺,(2837)
国立,2124
福生,(2119)
狛江,2101
東大和,(2094)
清瀬,1108
東久留米,(1107)
武蔵村山,1143
多摩,2113
稲城,(2113)
羽村,1502
あきる野,(1502)
西東京,845
瑞穂,(844)
日の出,1140
檜原,(1139)
奥多摩,4091
大島,(4087)
利島,412
新島,14
神津島,(14)
三宅,2
御蔵島,(2)
八丈,13
青ヶ島,(13)
小笠原,2
都外,(2)
調査中,16
