千代田,1831
中央,(1818)
港,5604
新宿,(5585)
文京,9916
台東,(9861)
墨田,17714
江東,(17637)
品川,5221
目黒,(5128)
大田,6488
世田谷,27594
渋谷,(27110)
中野,9794
杉並,(9723)
豊島,11946
北,(11868)
荒川,15434
板橋,(15349)
練馬,10575
足立,(10500)
葛飾,9283
江戸川,18067
八王子,(17880)
立川,9662
武蔵野,(9564)
三鷹,3224
青梅,(3200)
府中,3116
昭島,(3096)
調布,3691
町田,(3666)
小金井,1658
小平,2916
日野,(2873)
東村山,2785
国分寺,(2772)
国立,2110
福生,(2069)
狛江,2061
東大和,(2044)
清瀬,1102
東久留米,(1098)
武蔵村山,1138
多摩,2089
稲城,(2079)
羽村,1481
あきる野,(1469)
西東京,827
瑞穂,(817)
日の出,1129
檜原,(1113)
奥多摩,4050
大島,(3978)
利島,409
新島,14
神津島,(14)
三宅,2
御蔵島,(2)
八丈,13
青ヶ島,(13)
小笠原,2
都外,(2)
調査中,15
