千代田,681
中央,(647)
港,2027
新宿,(1943)
文京,4165
台東,(4036)
墨田,7211
江東,(7060)
品川,1940
目黒,(1831)
大田,2352
世田谷,9086
渋谷,(8732)
中野,3666
杉並,(3563)
豊島,4117
北,(3972)
荒川,5085
板橋,(4916)
練馬,3326
足立,(3219)
葛飾,2803
江戸川,5305
八王子,(5115)
立川,2978
武蔵野,(2778)
三鷹,1001
青梅,(952)
府中,995
昭島,(958)
調布,1228
町田,(1172)
小金井,692
小平,838
日野,(787)
東村山,924
国分寺,(881)
国立,634
福生,(595)
狛江,588
東大和,(566)
清瀬,332
東久留米,(319)
武蔵村山,395
多摩,679
稲城,(660)
羽村,414
あきる野,(406)
西東京,290
瑞穂,(281)
日の出,423
檜原,(399)
奥多摩,1211
大島,(1155)
利島,145
新島,0
神津島,(0)
三宅,1
御蔵島,(1)
八丈,4
青ヶ島,(4)
小笠原,1
都外,(1)
調査中,7
