千代田,7087
中央,(6910)
港,21160
新宿,(20657)
文京,32650
台東,(31832)
墨田,47079
江東,(42776)
品川,22186
目黒,(11192)
大田,21840
世田谷,99057
渋谷,(95499)
中野,30311
杉並,(29597)
豊島,38644
北,(37665)
荒川,55832
板橋,(54539)
練馬,33058
足立,(31612)
葛飾,36970
江戸川,76353
八王子,(74100)
立川,44554
武蔵野,(42656)
三鷹,14306
青梅,(13619)
府中,12665
昭島,(12250)
調布,15897
町田,(15383)
小金井,7848
小平,14318
日野,(13831)
東村山,14452
国分寺,(14200)
国立,10083
福生,(9769)
狛江,10242
東大和,(9795)
清瀬,5369
東久留米,(5142)
武蔵村山,4497
多摩,9655
稲城,(9507)
羽村,7420
あきる野,(7290)
西東京,3925
瑞穂,(3854)
日の出,5313
檜原,(5168)
奥多摩,17328
大島,(16786)
利島,2200
新島,34
神津島,(29)
三宅,83
御蔵島,(62)
八丈,18
青ヶ島,(18)
小笠原,13
都外,(13)
調査中,122
