千代田,1778
中央,(1699)
港,5502
新宿,(5349)
文京,9746
台東,(9512)
墨田,17301
江東,(16899)
品川,5117
目黒,(4890)
大田,6337
世田谷,27068
渋谷,(25428)
中野,9604
杉並,(9148)
豊島,11735
北,(11194)
荒川,15191
板橋,(14169)
練馬,10307
足立,(9853)
葛飾,8987
江戸川,17493
八王子,(16558)
立川,9370
武蔵野,(8837)
三鷹,3147
青梅,(2971)
府中,3038
昭島,(2866)
調布,3622
町田,(3353)
小金井,1596
小平,2841
日野,(2638)
東村山,2715
国分寺,(2594)
国立,2041
福生,(1887)
狛江,2014
東大和,(1896)
清瀬,1072
東久留米,(1018)
武蔵村山,1053
多摩,2037
稲城,(1953)
羽村,1438
あきる野,(1368)
西東京,776
瑞穂,(720)
日の出,1079
檜原,(1022)
奥多摩,3935
大島,(3698)
利島,386
新島,14
神津島,(14)
三宅,2
御蔵島,(2)
八丈,13
青ヶ島,(13)
小笠原,2
都外,(2)
調査中,15
