千代田,4106
中央,(3155)
港,12335
新宿,(10401)
文京,20570
台東,(17387)
墨田,32213
江東,(24346)
品川,11934
目黒,(6343)
大田,13188
世田谷,55922
渋谷,(47683)
中野,19382
杉並,(16098)
豊島,23845
北,(19813)
荒川,31766
板橋,(25831)
練馬,20292
足立,(14153)
葛飾,19048
江戸川,41378
八王子,(32045)
立川,21621
武蔵野,(16619)
三鷹,7340
青梅,(5640)
府中,6758
昭島,(5376)
調布,8404
町田,(6371)
小金井,3592
小平,6995
日野,(5672)
東村山,6570
国分寺,(5006)
国立,4879
福生,(3880)
狛江,4587
東大和,(3416)
清瀬,2580
東久留米武蔵村山,(1941)
多摩,4767
稲城,(3594)
羽村,3454
あきる野,(2582)
西東京,1804
瑞穂,(1428)
日の出,2464
檜原,(2007)
奥多摩,8605
大島,(7087)
利島,934
新島,17
神津島,(16)
三宅,5
御蔵島,(3)
八丈,16
青ヶ島,(16)
小笠原,2
都外,(2)
調査中,100
