千代田,1832
中央,(1818)
港,5609
新宿,(5590)
文京,9915
台東,(9865)
墨田,17720
江東,(17659)
品川,5228
目黒,(5135)
大田,6492
世田谷,27601
渋谷,(27432)
中野,9802
杉並,(9740)
豊島,11954
北,(11889)
荒川,15441
板橋,(15366)
練馬,10581
足立,(10523)
葛飾,9285
江戸川,18084
八王子,(17940)
立川,9670
武蔵野,(9621)
三鷹,3226
青梅,(3204)
府中,3119
昭島,(3102)
調布,3696
町田,(3669)
小金井,1664
小平,2917
日野,(2895)
東村山,2788
国分寺,(2777)
国立,2110
福生,(2082)
狛江,2063
東大和,(2045)
清瀬,1102
東久留米,(1099)
武蔵村山,1139
多摩,2091
稲城,(2081)
羽村,1481
あきる野,(1474)
西東京,829
瑞穂,(821)
日の出,1131
檜原,(1118)
奥多摩,4055
大島,(4005)
利島,409
新島,14
神津島,(14)
三宅,2
御蔵島,(2)
八丈,13
青ヶ島,(13)
小笠原,2
都外,(2)
調査中,15
