千代田,6610
中央,(6176)
港,19619
新宿,(18690)
文京,30534
台東,(28967)
墨田,44641
江東,(41334)
品川,20456
目黒,(10514)
大田,20408
世田谷,92668
渋谷,(86551)
中野,28421
杉並,(27029)
豊島,36353
北,(34732)
荒川,52520
板橋,(49752)
練馬,31011
足立,(26531)
葛飾,34411
江戸川,72077
八王子,(68142)
立川,42106
武蔵野,(39378)
三鷹,13436
青梅,(12508)
府中,11850
昭島,(11170)
調布,14985
町田,(14114)
小金井,7332
小平,13139
日野,(12210)
東村山,13704
国分寺,(13071)
国立,9454
福生,(8831)
狛江,9479
東大和,(8768)
清瀬,4966
東久留米,(4578)
武蔵村山,4229
多摩,9079
稲城,(8687)
羽村,6938
あきる野,(6560)
西東京,3679
瑞穂,(3455)
日の出,4896
檜原,(4544)
奥多摩,16200
大島,(15255)
利島,2041
新島,29
神津島,(23)
三宅,51
御蔵島,(51)
八丈,18
青ヶ島,(16)
小笠原,13
都外,(13)
調査中,120
