千代田,4300
中央,(3382)
港,12885
新宿,(11051)
文京,21342
台東,(18553)
墨田,33086
江東,(24884)
品川,12580
目黒,(7052)
大田,14015
世田谷,58323
渋谷,(50472)
中野,19939
杉並,(17287)
豊島,24831
北,(21295)
荒川,33539
板橋,(28291)
練馬,21069
足立,(14345)
葛飾,20227
江戸川,44065
八王子,(35429)
立川,23030
武蔵野,(18080)
三鷹,7786
青梅,(6091)
府中,7158
昭島,(5866)
調布,8947
町田,(7113)
小金井,3851
小平,7416
日野,(6020)
東村山,7043
国分寺,(5475)
国立,5166
福生,(4129)
狛江,4932
東大和,(3739)
清瀬,2732
東久留米武蔵村山,(2128)
多摩,5140
稲城,(4036)
羽村,3664
あきる野,(2891)
西東京,1907
瑞穂,(1560)
日の出,2595
檜原,(2194)
奥多摩,9061
大島,(7456)
利島,1008
新島,18
神津島,(16)
三宅,5
御蔵島,(4)
八丈,16
青ヶ島,(16)
小笠原,2
都外,(2)
調査中,104
