千代田,5271
中央,(4927)
港,15958
新宿,(14813)
文京,25360
台東,(23730)
墨田,37866
江東,(35193)
品川,16277
目黒,(9126)
大田,17116
世田谷,73365
渋谷,(67398)
中野,23550
杉並,(21876)
豊島,29955
北,(27753)
荒川,42257
板橋,(38749)
練馬,25685
足立,(17123)
葛飾,26566
江戸川,58683
八王子,(52583)
立川,33107
武蔵野,(28355)
三鷹,10568
青梅,(9146)
府中,9489
昭島,(8542)
調布,11959
町田,(10809)
小金井,5601
小平,10185
日野,(9065)
東村山,10609
国分寺,(9082)
国立,7174
福生,(6167)
狛江,7021
東大和,(6126)
清瀬,3842
東久留米武蔵村山,(3381)
多摩,7096
稲城,(6391)
羽村,5133
あきる野,(4577)
西東京,2790
瑞穂,(2463)
日の出,3663
檜原,(3241)
奥多摩,12301
大島,(10566)
利島,1594
新島,22
神津島,(18)
三宅,27
御蔵島,(16)
八丈,16
青ヶ島,(15)
小笠原,2
都外,(2)
調査中,116
