千代田,171
中央,(157)
港,573
新宿,(529)
文京,1364
台東,(1300)
墨田,2971
江東,(2918)
品川,511
目黒,(482)
大田,673
世田谷,2504
渋谷,(2353)
中野,1094
杉並,(1032)
豊島,1217
北,(1149)
荒川,1201
板橋,(1148)
練馬,847
足立,(811)
葛飾,585
江戸川,1180
八王子,(1142)
立川,453
武蔵野,(436)
三鷹,142
青梅,(132)
府中,216
昭島,(192)
調布,237
町田,(222)
小金井,90
小平,167
日野,(159)
東村山,111
国分寺,(106)
国立,75
福生,(73)
狛江,106
東大和,(103)
清瀬,48
東久留米,(45)
武蔵村山,22
多摩,138
稲城,(129)
羽村,72
あきる野,(67)
西東京,22
瑞穂,(19)
日の出,38
檜原,(37)
奥多摩,261
大島,(244)
利島,11
新島,0
神津島,(0)
三宅,0
御蔵島,(0)
八丈,0
青ヶ島,(0)
小笠原,1
都外,(1)
調査中,4
