千代田,5418
中央,(5134)
港,16397
新宿,(15501)
文京,26001
台東,(24568)
墨田,38658
江東,(36436)
品川,16816
目黒,(9365)
大田,17497
世田谷,75839
渋谷,(70387)
中野,24184
杉並,(22727)
豊島,30814
北,(29006)
荒川,43614
板橋,(40796)
練馬,26335
足立,(19291)
葛飾,27541
江戸川,60721
八王子,(55761)
立川,34845
武蔵野,(30693)
三鷹,11040
青梅,(9830)
府中,9785
昭島,(8999)
調布,12433
町田,(11356)
小金井,5864
小平,10571
日野,(9747)
東村山,11041
国分寺,(10043)
国立,7532
福生,(6699)
狛江,7399
東大和,(6550)
清瀬,4003
東久留米武蔵村山,(3616)
多摩,7434
稲城,(6825)
羽村,5375
あきる野,(4872)
西東京,2920
瑞穂,(2659)
日の出,3868
檜原,(3525)
奥多摩,12969
大島,(11519)
利島,1676
新島,22
神津島,(20)
三宅,27
御蔵島,(26)
八丈,16
青ヶ島,(15)
小笠原,2
都外,(2)
調査中,118
