千代田,1856
中央,(1852)
港,5685
新宿,(5675)
文京,10056
台東,(10023)
墨田,18505
江東,(18488)
品川,5345
目黒,(5325)
大田,6567
世田谷,27919
渋谷,(27856)
中野,9909
杉並,(9896)
豊島,12083
北,(12074)
荒川,15589
板橋,(15577)
練馬,10727
足立,(10715)
葛飾,9469
江戸川,18280
八王子,(18261)
立川,9843
武蔵野,(9839)
三鷹,3252
青梅,(3251)
府中,3168
昭島,(3165)
調布,3732
町田,(3730)
小金井,1669
小平,2943
日野,(2942)
東村山,2838
国分寺,(2836)
国立,2123
福生,(2119)
狛江,2097
東大和,(2094)
清瀬,1108
東久留米,(1106)
武蔵村山,1143
多摩,2113
稲城,(2113)
羽村,1502
あきる野,(1502)
西東京,845
瑞穂,(843)
日の出,1140
檜原,(1139)
奥多摩,4089
大島,(4087)
利島,412
新島,14
神津島,(14)
三宅,2
御蔵島,(2)
八丈,13
青ヶ島,(13)
小笠原,2
都外,(2)
調査中,16
