千代田,872
中央,(844)
港,2706
新宿,(2643)
文京,5522
台東,(5403)
墨田,9071
江東,(8927)
品川,2485
目黒,(2387)
大田,3034
世田谷,12097
渋谷,(11630)
中野,4796
杉並,(4677)
豊島,5387
北,(5262)
荒川,6613
板橋,(6473)
練馬,4406
足立,(4294)
葛飾,3753
江戸川,7063
八王子,(6905)
立川,4049
武蔵野,(3969)
三鷹,1369
青梅,(1312)
府中,1310
昭島,(1272)
調布,1557
町田,(1501)
小金井,802
小平,1142
日野,(1121)
東村山,1171
国分寺,(1155)
国立,842
福生,(809)
狛江,830
東大和,(800)
清瀬,448
東久留米,(421)
武蔵村山,487
多摩,926
稲城,(897)
羽村,551
あきる野,(540)
西東京,348
瑞穂,(346)
日の出,560
檜原,(525)
奥多摩,1622
大島,(1551)
利島,182
新島,1
神津島,(1)
三宅,1
御蔵島,(1)
八丈,4
青ヶ島,(4)
小笠原,2
都外,(2)
調査中,9
