千代田,202
中央,(186)
港,705
新宿,(616)
文京,1601
台東,(1499)
墨田,3253
江東,(3153)
品川,624
目黒,(538)
大田,756
世田谷,2903
渋谷,(2706)
中野,1235
杉並,(1151)
豊島,1425
北,(1296)
荒川,1424
板橋,(1329)
練馬,1003
足立,(941)
葛飾,716
江戸川,1378
八王子,(1278)
立川,537
武蔵野,(502)
三鷹,170
青梅,(150)
府中,260
昭島,(244)
調布,279
町田,(262)
小金井,108
小平,202
日野,(183)
東村山,150
国分寺,(127)
国立,105
福生,(92)
狛江,118
東大和,(113)
清瀬,59
東久留米,(53)
武蔵村山,45
多摩,145
稲城,(141)
羽村,93
あきる野,(84)
西東京,28
瑞穂,(26)
日の出,49
檜原,(42)
奥多摩,331
大島,(305)
利島,13
新島,0
神津島,(0)
三宅,0
御蔵島,(0)
八丈,3
青ヶ島,(3)
小笠原,1
都外,(1)
調査中,4
