千代田,1847
中央,(1843)
港,5666
新宿,(5661)
文京,9973
台東,(9967)
墨田,18465
江東,(18448)
品川,5321
目黒,(5312)
大田,6547
世田谷,27762
渋谷,(27697)
中野,9869
杉並,(9862)
豊島,12054
北,(12040)
荒川,15549
板橋,(15540)
練馬,10699
足立,(10691)
葛飾,9433
江戸川,18209
八王子,(18198)
立川,9823
武蔵野,(9812)
三鷹,3242
青梅,(3239)
府中,3161
昭島,(3161)
調布,3719
町田,(3716)
小金井,1667
小平,2934
日野,(2933)
東村山,2831
国分寺,(2829)
国立,2118
福生,(2117)
狛江,2073
東大和,(2072)
清瀬,1103
東久留米,(1103)
武蔵村山,1140
多摩,2107
稲城,(2107)
羽村,1499
あきる野,(1499)
西東京,841
瑞穂,(841)
日の出,1134
檜原,(1134)
奥多摩,4083
大島,(4078)
利島,411
新島,14
神津島,(14)
三宅,2
御蔵島,(2)
八丈,13
青ヶ島,(13)
小笠原,2
都外,(2)
調査中,16
