千代田,5072
中央,(4582)
港,15217
新宿,(14067)
文京,24342
台東,(22533)
墨田,36547
江東,(33648)
品川,15297
目黒,(8702)
大田,16410
世田谷,69405
渋谷,(62858)
中野,22548
杉並,(20704)
豊島,28718
北,(26057)
荒川,40037
板橋,(35946)
練馬,24544
足立,(16211)
葛飾,25019
江戸川,55046
八王子,(48042)
立川,30334
武蔵野,(25233)
三鷹,9726
青梅,(8294)
府中,8879
昭島,(7821)
調布,11237
町田,(9818)
小金井,5168
小平,9538
日野,(8099)
東村山,9734
国分寺,(7831)
国立,6515
福生,(5636)
狛江,6464
東大和,(5404)
清瀬,3560
東久留米武蔵村山,(3029)
多摩,6616
稲城,(5813)
羽村,4762
あきる野,(4145)
西東京,2542
瑞穂,(2151)
日の出,3353
檜原,(2893)
奥多摩,11198
大島,(9679)
利島,1413
新島,21
神津島,(18)
三宅,26
御蔵島,(8)
八丈,16
青ヶ島,(15)
小笠原,2
都外,(2)
調査中,115
