千代田,197
中央,(181)
港,671
新宿,(603)
文京,1553
台東,(1458)
墨田,3207
江東,(3097)
品川,594
目黒,(527)
大田,745
世田谷,2826
渋谷,(2641)
中野,1202
杉並,(1130)
豊島,1385
北,(1279)
荒川,1388
板橋,(1284)
練馬,981
足立,(918)
葛飾,701
江戸川,1333
八王子,(1252)
立川,527
武蔵野,(487)
三鷹,163
青梅,(149)
府中,253
昭島,(240)
調布,269
町田,(252)
小金井,107
小平,200
日野,(181)
東村山,134
国分寺,(119)
国立,98
福生,(88)
狛江,117
東大和,(111)
清瀬,59
東久留米,(53)
武蔵村山,36
多摩,144
稲城,(139)
羽村,91
あきる野,(79)
西東京,28
瑞穂,(25)
日の出,46
檜原,(41)
奥多摩,321
大島,(294)
利島,13
新島,0
神津島,(0)
三宅,0
御蔵島,(0)
八丈,3
青ヶ島,(1)
小笠原,1
都外,(1)
調査中,4
