千代田,154
中央,(146)
港,509
新宿,(459)
文京,1231
台東,(1175)
墨田,2838
江東,(2761)
品川,465
目黒,(421)
大田,622
世田谷,2196
渋谷,(1974)
中野,1015
杉並,(902)
豊島,1112
北,(1043)
荒川,1073
板橋,(1018)
練馬,778
足立,(734)
葛飾,500
江戸川,1078
八王子,(957)
立川,428
武蔵野,(405)
三鷹,122
青梅,(108)
府中,170
昭島,(154)
調布,209
町田,(186)
小金井,85
小平,148
日野,(139)
東村山,97
国分寺,(88)
国立,66
福生,(63)
狛江,95
東大和,(87)
清瀬,45
東久留米,(41)
武蔵村山,21
多摩,128
稲城,(105)
羽村,64
あきる野,(61)
西東京,20
瑞穂,(17)
日の出,37
檜原,(35)
奥多摩,232
大島,(209)
利島,11
新島,0
神津島,(0)
三宅,0
御蔵島,(0)
八丈,0
青ヶ島,(0)
小笠原,1
都外,(1)
調査中,4
