千代田,1838
中央,(1833)
港,5632
新宿,(5620)
文京,9923
台東,(9915)
墨田,17742
江東,(17721)
品川,5237
目黒,(5213)
大田,6510
世田谷,27637
渋谷,(27576)
中野,9819
杉並,(9807)
豊島,11972
北,(11956)
荒川,15462
板橋,(15451)
練馬,10604
足立,(10585)
葛飾,9306
江戸川,18145
八王子,(18120)
立川,9684
武蔵野,(9671)
三鷹,3232
青梅,(3229)
府中,3120
昭島,(3119)
調布,3702
町田,(3698)
小金井,1664
小平,2923
日野,(2920)
東村山,2804
国分寺,(2795)
国立,2113
福生,(2107)
狛江,2070
東大和,(2065)
清瀬,1103
東久留米,(1103)
武蔵村山,1139
多摩,2094
稲城,(2093)
羽村,1484
あきる野,(1483)
西東京,842
瑞穂,(842)
日の出,1132
檜原,(1132)
奥多摩,4060
大島,(4053)
利島,410
新島,14
神津島,(14)
三宅,2
御蔵島,(2)
八丈,13
青ヶ島,(13)
小笠原,2
都外,(2)
調査中,16
