千代田,1834
中央,(1825)
港,5622
新宿,(5603)
文京,9916
台東,(9884)
墨田,17731
江東,(17691)
品川,5234
目黒,(5179)
大田,6497
世田谷,27612
渋谷,(27468)
中野,9806
杉並,(9769)
豊島,11958
北,(11904)
荒川,15449
板橋,(15411)
練馬,10588
足立,(10550)
葛飾,9296
江戸川,18112
八王子,(18020)
立川,9673
武蔵野,(9635)
三鷹,3231
青梅,(3214)
府中,3119
昭島,(3112)
調布,3698
町田,(3684)
小金井,1664
小平,2919
日野,(2911)
東村山,2795
国分寺,(2781)
国立,2111
福生,(2102)
狛江,2063
東大和,(2052)
清瀬,1102
東久留米,(1101)
武蔵村山,1139
多摩,2093
稲城,(2086)
羽村,1482
あきる野,(1476)
西東京,839
瑞穂,(825)
日の出,1132
檜原,(1129)
奥多摩,4057
大島,(4032)
利島,409
新島,14
神津島,(14)
三宅,2
御蔵島,(2)
八丈,13
青ヶ島,(13)
小笠原,2
都外,(2)
調査中,15
