千代田,1692
中央,(1519)
港,5302
新宿,(4857)
文京,9494
台東,(8958)
墨田,16509
江東,(15473)
品川,4897
目黒,(4411)
大田,6034
世田谷,25789
渋谷,(22767)
中野,9225
杉並,(8329)
豊島,11222
北,(10018)
荒川,14501
板橋,(12411)
練馬,9682
足立,(8705)
葛飾,8399
江戸川,16377
八王子,(14223)
立川,8757
武蔵野,(7623)
三鷹,2979
青梅,(2670)
府中,2896
昭島,(2478)
調布,3414
町田,(2913)
小金井,1456
小平,2659
日野,(2278)
東村山,2584
国分寺,(2321)
国立,1893
福生,(1603)
狛江,1876
東大和,(1663)
清瀬,1023
東久留米,(887)
武蔵村山,970
多摩,1930
稲城,(1742)
羽村,1334
あきる野,(1191)
西東京,701
瑞穂,(604)
日の出,1012
檜原,(904)
奥多摩,3743
大島,(3318)
利島,368
新島,14
神津島,(13)
三宅,1
御蔵島,(1)
八丈,12
青ヶ島,(11)
小笠原,2
都外,(2)
調査中,14
