千代田,604
中央,(591)
港,1832
新宿,(1793)
文京,3798
台東,(3730)
墨田,6563
江東,(6479)
品川,1692
目黒,(1643)
大田,2074
世田谷,8211
渋谷,(7908)
中野,3325
杉並,(3265)
豊島,3719
北,(3636)
荒川,4458
板橋,(4333)
練馬,2950
足立,(2872)
葛飾,2455
江戸川,4558
八王子,(4325)
立川,2323
武蔵野,(2198)
三鷹,860
青梅,(811)
府中,885
昭島,(842)
調布,1108
町田,(1043)
小金井,589
小平,687
日野,(657)
東村山,745
国分寺,(657)
国立,533
福生,(498)
狛江,506
東大和,(488)
清瀬,280
東久留米,(270)
武蔵村山,375
多摩,604
稲城,(579)
羽村,367
あきる野,(355)
西東京,255
瑞穂,(240)
日の出,380
檜原,(369)
奥多摩,1076
大島,(1044)
利島,129
新島,0
神津島,(0)
三宅,1
御蔵島,(1)
八丈,4
青ヶ島,(4)
小笠原,1
都外,(1)
調査中,7
