千代田,1835
中央,(1832)
港,5631
新宿,(5619)
文京,9920
台東,(9905)
墨田,17738
江東,(17711)
品川,5236
目黒,(5192)
大田,6505
世田谷,27627
渋谷,(27498)
中野,9810
杉並,(9789)
豊島,11967
北,(11929)
荒川,15456
板橋,(15441)
練馬,10596
足立,(10566)
葛飾,9303
江戸川,18133
八王子,(18077)
立川,9677
武蔵野,(9663)
三鷹,3232
青梅,(3229)
府中,3120
昭島,(3118)
調布,3701
町田,(3690)
小金井,1664
小平,2922
日野,(2918)
東村山,2801
国分寺,(2789)
国立,2112
福生,(2107)
狛江,2067
東大和,(2062)
清瀬,1103
東久留米,(1102)
武蔵村山,1139
多摩,2094
稲城,(2091)
羽村,1484
あきる野,(1481)
西東京,842
瑞穂,(836)
日の出,1132
檜原,(1131)
奥多摩,4059
大島,(4041)
利島,410
新島,14
神津島,(14)
三宅,2
御蔵島,(2)
八丈,13
青ヶ島,(13)
小笠原,2
都外,(2)
調査中,15
