千代田,5029
中央,(4527)
港,15072
新宿,(13954)
文京,24188
台東,(22421)
墨田,36322
江東,(31271)
品川,15143
目黒,(8596)
大田,16233
世田谷,68522
渋谷,(62148)
中野,22364
杉並,(20535)
豊島,28468
北,(25915)
荒川,39650
板橋,(35774)
練馬,24338
足立,(16190)
葛飾,24679
江戸川,54408
八王子,(47724)
立川,29832
武蔵野,(24932)
三鷹,9593
青梅,(8225)
府中,8729
昭島,(7778)
調布,11082
町田,(9777)
小金井,5128
小平,9402
日野,(8048)
東村山,9558
国分寺,(7645)
国立,6359
福生,(5604)
狛江,6326
東大和,(5343)
清瀬,3509
東久留米武蔵村山,(3012)
多摩,6531
稲城,(5660)
羽村,4654
あきる野,(4079)
西東京,2521
瑞穂,(2117)
日の出,3314
檜原,(2834)
奥多摩,10976
大島,(9633)
利島,1399
新島,21
神津島,(18)
三宅,19
御蔵島,(7)
八丈,16
青ヶ島,(15)
小笠原,2
都外,(2)
調査中,115
