千代田,678
中央,(646)
港,2019
新宿,(1939)
文京,4143
台東,(4018)
墨田,7191
江東,(7041)
品川,1927
目黒,(1829)
大田,2342
世田谷,9066
渋谷,(8673)
中野,3655
杉並,(3551)
豊島,4109
北,(3961)
荒川,5062
板橋,(4870)
練馬,3311
足立,(3209)
葛飾,2790
江戸川,5285
八王子,(5102)
立川,2965
武蔵野,(2755)
三鷹,999
青梅,(936)
府中,990
昭島,(955)
調布,1224
町田,(1170)
小金井,688
小平,836
日野,(784)
東村山,916
国分寺,(874)
国立,633
福生,(594)
狛江,585
東大和,(564)
清瀬,332
東久留米,(314)
武蔵村山,395
多摩,677
稲城,(654)
羽村,414
あきる野,(403)
西東京,288
瑞穂,(279)
日の出,419
檜原,(399)
奥多摩,1210
大島,(1151)
利島,144
新島,0
神津島,(0)
三宅,1
御蔵島,(1)
八丈,4
青ヶ島,(4)
小笠原,1
都外,(1)
調査中,7
