千代田,1170
中央,(974)
港,3634
新宿,(3226)
文京,7071
台東,(6317)
墨田,11771
江東,(10860)
品川,3395
目黒,(2913)
大田,4089
世田谷,16640
渋谷,(14315)
中野,6381
杉並,(5529)
豊島,7378
北,(6409)
荒川,9291
板橋,(7651)
練馬,6093
足立,(5248)
葛飾,5170
江戸川,9852
八王子,(8417)
立川,5101
武蔵野,(4591)
三鷹,1838
青梅,(1599)
府中,1785
昭島,(1516)
調布,2134
町田,(1823)
小金井,962
小平,1550
日野,(1334)
東村山,1494
国分寺,(1309)
国立,1130
福生,(974)
狛江,1146
東大和,(970)
清瀬,618
東久留米,(535)
武蔵村山,605
多摩,1249
稲城,(1080)
羽村,719
あきる野,(627)
西東京,421
瑞穂,(371)
日の出,675
檜原,(612)
奥多摩,2230
大島,(1905)
利島,227
新島,2
神津島,(2)
三宅,1
御蔵島,(1)
八丈,5
青ヶ島,(4)
小笠原,2
都外,(2)
調査中,9
