千代田,6834
中央,(6500)
港,20285
新宿,(19380)
文京,31434
台東,(29985)
墨田,45667
江東,(42004)
品川,21157
目黒,(10727)
大田,21043
世田谷,95390
渋谷,(90222)
中野,29247
杉並,(27899)
豊島,37259
北,(35832)
荒川,53982
板橋,(51624)
練馬,31898
足立,(28785)
葛飾,35473
江戸川,73852
八王子,(70539)
立川,43024
武蔵野,(40914)
三鷹,13737
青梅,(12993)
府中,12175
昭島,(11579)
調布,15348
町田,(14650)
小金井,7558
小平,13630
日野,(12818)
東村山,14024
国分寺,(13563)
国立,9692
福生,(9245)
狛江,9786
東大和,(9198)
清瀬,5131
東久留米,(4807)
武蔵村山,4329
多摩,9333
稲城,(8985)
羽村,7135
あきる野,(6843)
西東京,3785
瑞穂,(3633)
日の出,5073
檜原,(4805)
奥多摩,16646
大島,(15863)
利島,2106
新島,29
神津島,(28)
三宅,51
御蔵島,(51)
八丈,18
青ヶ島,(17)
小笠原,13
都外,(13)
調査中,120
