千代田,635
中央,(629)
港,1920
新宿,(1876)
文京,3971
台東,(3923)
墨田,6893
江東,(6784)
品川,1805
目黒,(1737)
大田,2228
世田谷,8700
渋谷,(8466)
中野,3525
杉並,(3446)
豊島,3909
北,(3823)
荒川,4817
板橋,(4667)
練馬,3170
足立,(3080)
葛飾,2648
江戸川,5050
八王子,(4874)
立川,2773
武蔵野,(2560)
三鷹,944
青梅,(906)
府中,950
昭島,(911)
調布,1166
町田,(1139)
小金井,663
小平,800
日野,(757)
東村山,874
国分寺,(795)
国立,608
福生,(572)
狛江,558
東大和,(540)
清瀬,306
東久留米,(288)
武蔵村山,390
多摩,655
稲城,(625)
羽村,401
あきる野,(389)
西東京,281
瑞穂,(273)
日の出,399
檜原,(392)
奥多摩,1147
大島,(1112)
利島,136
新島,0
神津島,(0)
三宅,1
御蔵島,(1)
八丈,4
青ヶ島,(4)
小笠原,1
都外,(1)
調査中,7
