千代田,5622
中央,(5355)
港,17079
新宿,(16268)
文京,26978
台東,(25693)
墨田,39805
江東,(38206)
品川,17605
目黒,(9680)
大田,18103
世田谷,79752
渋谷,(74630)
中野,25108
杉並,(23850)
豊島,32027
北,(30357)
荒川,45340
板橋,(43148)
練馬,27426
足立,(23172)
葛飾,28940
江戸川,63441
八王子,(59480)
立川,36546
武蔵野,(33863)
三鷹,11632
青梅,(10688)
府中,10289
昭島,(9601)
調布,12975
町田,(12172)
小金井,6235
小平,11035
日野,(10405)
東村山,11647
国分寺,(10868)
国立,8017
福生,(7360)
狛江,7875
東大和,(7190)
清瀬,4238
東久留米武蔵村山,(3900)
多摩,7911
稲城,(7338)
羽村,5720
あきる野,(5306)
西東京,3094
瑞穂,(2926)
日の出,4079
檜原,(3838)
奥多摩,13784
大島,(12681)
利島,1737
新島,23
神津島,(20)
三宅,38
御蔵島,(27)
八丈,16
青ヶ島,(15)
小笠原,2
都外,(2)
調査中,118
