千代田,180
中央,(164)
港,590
新宿,(557)
文京,1416
台東,(1340)
墨田,3026
江東,(2973)
品川,531
目黒,(493)
大田,694
世田谷,2598
渋谷,(2430)
中野,1127
杉並,(1072)
豊島,1247
北,(1181)
荒川,1249
板橋,(1187)
練馬,879
足立,(845)
葛飾,618
江戸川,1212
八王子,(1170)
立川,471
武蔵野,(451)
三鷹,147
青梅,(135)
府中,235
昭島,(216)
調布,243
町田,(236)
小金井,93
小平,178
日野,(165)
東村山,118
国分寺,(108)
国立,83
福生,(77)
狛江,108
東大和,(104)
清瀬,52
東久留米,(48)
武蔵村山,22
多摩,139
稲城,(131)
羽村,74
あきる野,(69)
西東京,25
瑞穂,(21)
日の出,38
檜原,(38)
奥多摩,288
大島,(259)
利島,11
新島,0
神津島,(0)
三宅,0
御蔵島,(0)
八丈,0
青ヶ島,(0)
小笠原,1
都外,(1)
調査中,4
